"sales0","sales1","sales2","sales3","sales4","country","State","CouSub","population","store","store_Type_SupermarketType3","store_Type_GroceryStore","store_Type_SupermarketType1"
1074,730,869,1421,1492,5,23,11125,3742,"1",0,1,0
687,490,538,884,1002,183,18,99999,33292,"1",0,0,1
1048,662,794,1305,1707,5,33,36660,4046,"0",0,0,1
786,549,630,987,1050,7,42,99999,170539,"1",1,0,0
558,419,442,731,782,189,21,99999,4755,"0",0,0,1
1213,943,965,1523,1693,9,33,35220,602,"0",0,0,1
694,453,514,864,968,151,18,99999,34185,"0",0,1,0
586,473,494,730,856,1,13,99999,18236,"0",0,0,1
581,395,429,856,1029,5,47,99999,16489,"0",0,0,1
746,599,627,1015,1019,25,23,56520,1986,"0",0,0,1
905,560,669,1127,1603,37,56,99999,43806,"0",0,0,1
680,443,574,851,1050,39,53,99999,20318,"0",0,1,0
742,550,587,924,1184,175,48,99999,7210,"1",0,0,1
681,520,572,868,1053,29,23,13610,24,"0",0,1,0
679,514,517,935,1000,85,27,99999,36651,"1",0,0,0
1057,716,805,1353,1560,11,9,6820,2627,"1",0,0,1
628,399,464,782,865,7,54,99999,14523,"0",1,0,0
773,545,652,1015,1142,115,1,99999,83593,"1",0,0,1
714,533,599,940,1064,79,54,99999,55486,"1",0,0,1
790,580,584,1065,1399,129,12,99999,30776,"1",0,1,0
674,426,568,900,1012,83,45,99999,284307,"1",0,0,1
723,439,544,997,1099,173,20,99999,498365,"0",0,0,0
586,430,433,817,1038,249,13,99999,5010,"0",0,0,0
604,399,446,752,818,137,29,99999,8840,"0",0,0,1
607,409,449,756,811,169,31,99999,5228,"0",0,0,0
644,502,505,845,1042,123,26,99999,48460,"1",0,0,1
600,468,471,823,826,71,38,99999,11451,"0",0,1,0
896,583,699,1187,1396,355,48,99999,340223,"1",0,0,1
832,655,674,1067,1275,153,13,99999,139900,"0",0,0,0
709,573,598,883,1256,7,23,42765,70764.3404255319,"0",0,0,1
656,446,526,859,955,61,48,99999,406220,"1",0,0,1
1494,1071,1196,1861,2023,21,25,25100,31635,"0",0,1,0
891,559,719,1221,1360,165,29,99999,89322,"1",0,0,1
608,478,481,757,950,73,45,99999,74273,"0",0,0,1
1328,936,1017,1663,1953,7,50,33475,4396,"1",0,0,1
558,419,471,766,769,87,21,99999,11258,"0",0,0,1
626,390,463,780,872,19,40,99999,47557,"0",0,1,0
1133,862,867,1446,1531,23,25,38540,4907,"1",0,0,1
1156,723,893,1696,1967,35,8,99999,285465,"1",0,0,1
836,543,682,1210,1481,61,35,99999,76569,"1",0,1,0
681,520,572,868,1053,29,23,57780,840,"0",0,0,1
675,439,523,995,1181,37,20,99999,39134,"0",0,0,1
643,442,475,880,1013,53,26,99999,16427,"0",0,0,1
657,491,554,852,900,21,23,85710,150,"0",0,0,0
634,377,479,890,1004,77,39,99999,59626,"0",0,0,1
848,588,666,1116,1133,9,23,72865,1764,"0",0,0,1
666,448,562,932,1077,19,23,18580,46,"0",0,0,0
1234,825,920,1614,1695,1,25,16775,14207,"0",1,0,0
643,519,542,823,1033,141,51,99999,18490,"1",0,0,1
1234,825,920,1614,1695,1,25,51440,5890,"1",0,0,1
608,484,487,762,896,147,29,99999,23370,"0",0,0,1
1156,723,893,1696,1967,59,8,99999,534543,"1",0,0,1
1458,1167,1230,1951,2451,610,51,99999,12332,"0",0,1,0
623,439,460,776,833,5,40,99999,14182,"0",0,0,1
804,558,646,1149,1375,17,41,99999,157733,"1",0,1,0
623,439,460,820,918,127,40,99999,11572,"0",0,0,1
891,559,719,1221,1360,37,29,99999,99478,"1",0,0,1
602,408,445,826,829,111,19,99999,35862,"0",0,0,1
643,469,496,878,1019,19,30,99999,1751,"1",0,0,0
944,686,773,1176,1407,9,44,67460,30639,"1",0,0,1
1093,812,922,1393,1624,31,17,99999,5194675,"1",1,0,0
847,504,672,1055,1132,15,23,6120,2165,"0",0,0,1
753,491,563,974,1113,85,18,99999,77358,"0",0,1,0
972,648,729,1185,1493,25,50,65762,3,"0",0,0,1
653,478,542,904,928,177,13,99999,28298,"1",1,0,0
545,432,455,792,850,53,72,99999,36993,"1",0,0,1
709,573,598,946,1134,7,33,8420,8,"0",0,1,0
616,477,480,835,863,31,1,99999,49948,"0",0,0,1
689,515,547,930,1204,17,23,55960,1770,"0",0,0,1
1144,732,918,1425,1655,3,9,31240,34427,"1",0,0,1
635,471,474,791,861,3,39,99999,106331,"1",0,0,1
635,397,479,871,928,31,47,99999,52796,"0",0,0,1
1206,752,965,1628,1945,99,12,99999,1320134,"1",0,0,1
1144,732,918,1425,1655,7,9,22490,12959,"0",0,0,1
881,580,663,1097,1337,47,24,99999,51454,"0",1,0,0
924,616,739,1154,1314,13,25,58650,1775,"1",0,0,1
631,419,466,786,927,69,17,99999,4320,"0",0,0,1
757,487,610,992,1012,361,48,99999,81837,"1",0,0,1
874,597,737,1127,1320,63,37,99999,267587,"1",0,0,1
894,532,747,1113,1583,17,50,7600,1246,"0",1,0,0
1249,958,1011,1581,1762,9,9,3250,6049,"1",0,0,1
628,491,530,836,959,67,54,99999,26233,"0",1,0,0
643,419,542,801,1045,23,53,99999,2266,"0",0,1,0
773,467,571,1105,1254,63,53,99999,471221,"0",0,0,0
643,472,475,801,1111,405,48,99999,8865,"0",1,0,0
1019,707,786,1418,1424,3,33,78180,5078,"0",0,0,1
1583,1027,1170,1973,2497,1,9,52980,27560,"1",1,0,0
924,616,739,1154,1314,13,25,6085,1233,"1",0,0,1
847,504,672,1055,1132,15,23,87075,3732,"0",1,0,0
604,399,446,831,933,129,29,99999,3785,"0",0,0,1
666,396,492,854,890,503,48,99999,18550,"0",1,0,0
680,512,515,916,990,67,26,99999,63905,"1",0,0,0
607,409,455,778,830,91,31,99999,736,"0",0,1,0
1056,853,891,1550,1696,157,51,99999,7373,"0",0,1,0
1056,758,891,1315,1525,70,2,99999,4847,"1",0,0,1
1809,1213,1419,2551,2892,85,6,99999,1781642,"1",0,0,1
620,422,458,914,917,37,28,99999,8118,"0",1,0,0
672,493,497,990,1120,141,37,99999,52217,"1",0,0,1
1144,732,918,1425,1655,3,9,52140,30562,"0",0,0,0
642,433,481,800,858,71,31,99999,2049,"0",0,0,1
695,505,524,1024,1051,101,29,99999,52595,"0",0,0,1
794,559,670,1081,1150,27,23,35240,566,"0",0,0,0
1494,1071,1196,1861,2023,15,33,71140,814,"0",0,0,1
900,569,731,1229,1324,127,12,99999,494593,"1",0,0,1
599,481,505,791,1061,11,1,99999,10914,"1",0,0,0
729,489,580,997,1250,19,47,99999,57424,"1",0,0,1
593,392,500,751,792,195,19,99999,7598,"0",0,0,1
924,616,739,1154,1314,13,25,13485,1337,"1",0,1,0
805,642,679,1003,1226,5,50,83500,811,"0",0,0,1
710,422,525,890,1067,109,17,99999,32612,"0",0,0,1
1107,894,920,1530,1926,710,51,99999,242803,"0",0,0,0
643,383,475,801,933,81,48,99999,3320,"0",0,1,0
764,502,603,1023,1057,93,39,99999,301356,"1",0,0,1
640,468,500,883,886,21,46,99999,1466,"0",0,0,1
1144,732,918,1425,1655,13,9,37910,9686,"1",0,0,1
836,675,705,1059,1291,3,25,61065,3257,"1",0,0,1
634,412,471,912,922,93,20,99999,3977,"1",0,0,1
1494,1071,1196,1861,2023,23,25,11665,11509,"1",1,0,0
1014,682,749,1406,1411,43,49,99999,36324,"1",0,0,1
1269,1025,1063,1637,1871,39,34,99999,536499,"1",0,0,1
816,533,633,1063,1206,119,17,99999,269282,"1",0,0,1
745,536,628,1026,1319,197,13,99999,8742,"1",0,0,1
771,569,615,1136,1366,31,30,99999,89513,"0",0,0,1
632,511,533,931,1119,171,37,99999,73673,"0",0,0,1
658,457,508,937,1101,141,17,99999,53497,"0",0,0,0
593,402,438,801,962,41,19,99999,16667,"0",0,0,1
1943,1291,1564,2420,3010,1,9,73070,122643,"1",0,1,0
604,399,463,820,823,57,29,99999,7883,"0",0,0,1
794,559,670,1081,1150,27,23,66565,1392,"1",0,0,1
616,476,520,908,1005,171,13,99999,18317,"1",0,0,0
678,442,503,844,906,99,18,99999,47051,"0",0,0,1
1285,937,950,1764,1770,15,33,9300,3909,"1",0,0,1
743,553,608,1007,1135,219,13,99999,32808,"1",0,0,1
632,464,467,835,1073,39,37,99999,27444,"0",0,0,1
1494,1071,1196,1861,2023,17,25,380,21924,"1",0,0,1
745,443,551,1009,1123,113,19,99999,211226,"1",0,0,1
1019,707,786,1418,1424,3,33,11780,337,"0",0,0,1
745,536,628,1026,1319,113,1,99999,52947,"0",0,0,1
1232,833,985,1574,1713,35,24,99999,47798,"1",0,0,1
599,475,478,796,801,91,1,99999,21027,"0",0,1,0
620,422,458,772,935,129,28,99999,16491,"0",0,0,0
983,788,793,1247,1560,23,50,50275,6207,"0",0,0,1
632,474,502,880,996,57,37,99999,162878,"0",0,0,1
816,531,688,1058,1445,27,25,58580,1258,"1",1,0,0
1494,1071,1196,1861,2023,17,25,73440,31915,"1",0,1,0
1232,833,985,1574,1713,510,24,99999,620961,"1",0,0,1
932,559,703,1333,1588,5,23,31390,4740,"0",0,0,1
990,691,795,1293,1592,21,12,99999,321520,"1",1,0,0
994,675,795,1465,1761,150,2,99999,13592,"0",0,0,1
643,383,475,836,875,17,32,99999,5345,"0",0,0,1
762,616,637,954,1033,19,50,3550,2810,"0",0,0,1
631,481,501,850,1097,81,17,99999,38827,"0",0,0,1
1424,913,1103,1926,2145,37,6,99999,9818605,"0",0,0,1
1001,639,801,1320,1575,13,33,660,4322,"0",0,1,0
1159,782,888,1558,1809,11,33,42260,8271,"0",1,0,0
643,519,533,801,905,13,12,99999,14625,"0",0,1,0
1074,639,846,1338,1515,11,33,45140,109565,"1",0,0,0
704,518,594,957,1080,81,37,99999,488406,"1",0,0,1
1019,707,786,1418,1424,3,33,34500,41,"0",0,0,0
794,559,670,1081,1150,27,23,46475,890,"0",0,0,0
927,678,732,1199,1461,11,25,61135,1893,"1",0,0,1
675,444,499,949,1011,155,20,99999,64511,"0",0,0,1
604,377,505,788,1070,1,29,99999,25607,"0",0,0,1
1494,1071,1196,1861,2023,21,25,4930,16332,"1",0,1,0
972,648,729,1185,1493,25,50,28900,679,"0",0,1,0
604,467,470,752,807,33,29,99999,9295,"0",0,0,1
683,501,505,851,973,157,13,99999,60485,"1",0,0,1
664,536,560,877,957,117,51,99999,32727,"0",0,0,1
703,468,520,1016,1080,153,27,99999,24895,"1",0,1,0
1132,786,860,1527,1533,31,23,4720,7246,"1",0,1,0
780,464,646,971,1067,49,28,99999,245285,"1",0,0,1
586,453,456,845,995,309,13,99999,7421,"0",1,0,0
1036,674,823,1290,1411,27,25,14395,13606,"1",0,0,1
586,430,433,730,887,319,13,99999,9563,"0",0,0,1
1249,958,1011,1581,1762,9,9,47535,52759,"0",0,0,1
607,409,512,817,830,165,31,99999,1311,"0",0,0,1
558,419,454,822,825,27,21,99999,20059,"0",0,0,1
679,548,564,860,942,3,23,32195,121,"0",0,0,1
475,375,396,630,798,97,72,99999,89080,"1",0,0,1
530,420,443,683,725,71,72,99999,45631,"1",0,0,1
643,515,537,948,951,11,16,99999,45607,"0",0,0,0
1494,1071,1196,1861,2023,9,25,37490,90329,"1",0,0,0
709,573,598,946,1134,7,33,39940,0,"0",0,0,1
1156,723,893,1696,1967,1,8,99999,441603,"1",0,0,1
638,484,487,850,958,135,40,99999,42391,"1",0,0,0
890,599,721,1215,1502,291,48,99999,75643,"1",0,0,1
627,460,463,815,838,41,22,99999,20767,"0",0,0,1
643,472,475,801,987,11,8,99999,6499,"1",0,0,1
816,533,633,1063,1206,56,29,99999,1474,"1",1,0,0
917,627,724,1245,1289,31,23,730,3019,"1",0,1,0
631,463,532,827,1103,149,17,99999,16430,"1",1,0,0
638,452,511,804,853,131,29,99999,24748,"1",1,0,0
687,540,561,991,1046,67,37,99999,350670,"1",0,0,0
1168,798,910,1455,1561,15,33,52900,4603,"1",0,0,1
702,515,519,904,938,195,21,99999,65024,"0",0,0,0
604,483,486,786,807,143,29,99999,18956,"0",0,1,0
581,395,429,740,811,49,47,99999,17959,"0",0,0,1
607,409,449,756,811,173,31,99999,6940,"0",0,0,1
634,412,483,858,969,159,20,99999,10083,"0",0,0,0
620,369,523,772,829,119,28,99999,8223,"0",0,0,1
640,468,517,943,1134,85,46,99999,3755,"0",0,0,1
828,613,698,1116,1448,33,12,99999,297619,"1",0,0,1
634,412,494,813,922,53,20,99999,6497,"0",0,0,1
661,534,544,823,883,49,12,99999,27731,"0",1,0,0
715,547,603,890,1144,9,50,25975,32,"0",0,0,1
600,485,506,884,887,41,38,99999,2477,"1",0,0,1
1810,1260,1374,2667,3061,3,15,99999,953207,"1",0,0,1
601,464,502,810,975,137,72,99999,89609,"1",0,0,1
604,399,446,890,917,181,29,99999,14100,"0",0,0,0
677,497,500,843,955,75,54,99999,8719,"0",0,0,1
643,455,479,872,933,327,48,99999,2242,"0",0,0,0
917,627,724,1245,1289,31,23,67475,2668,"1",0,0,1
1159,782,888,1558,1809,11,33,50260,86494,"1",0,1,0
762,616,637,954,1033,19,50,36325,521,"1",0,0,1
924,616,739,1154,1314,15,25,19330,16053,"1",0,0,1
709,573,598,883,1256,7,23,16165,309,"0",0,0,1
904,647,713,1126,1373,21,50,61300,4054,"0",0,0,1
1013,717,749,1262,1469,95,48,99999,4087,"0",0,0,1
678,480,501,999,1002,193,48,99999,8517,"1",0,0,1
643,445,508,821,975,67,51,99999,56159,"1",0,0,1
1030,790,802,1305,1548,5,9,75730,7887,"0",0,0,1
742,549,581,1058,1199,107,36,99999,51125,"0",0,0,1
658,459,486,861,879,105,26,99999,28705,"0",0,0,0
679,548,564,860,942,3,23,13900,457,"1",0,0,1
1494,1071,1196,1861,2023,23,25,72985,21822,"1",0,0,1
907,540,670,1130,1606,31,53,99999,29872,"0",0,0,1
1494,1071,1196,1861,2023,17,25,56130,24747,"1",0,0,1
927,678,732,1199,1461,11,25,9595,1902,"1",0,0,1
664,438,560,946,1176,29,29,99999,44002,"0",0,0,1
643,385,528,801,884,65,42,99999,45200,"1",0,0,1
611,364,515,761,817,75,47,99999,18787,"0",0,1,0
1234,825,920,1614,1695,1,25,82525,23793,"1",0,0,1
972,648,729,1185,1493,25,50,31150,728,"1",0,0,1
998,718,819,1352,1375,19,33,77940,1671,"0",0,0,1
774,492,628,1034,1162,93,47,99999,432226,"1",0,0,1
631,419,532,930,933,169,17,99999,7544,"0",0,0,1
586,430,433,845,887,65,13,99999,6798,"0",0,0,1
643,455,475,896,899,117,48,99999,19372,"0",0,0,1
581,395,490,724,821,135,47,99999,7915,"0",0,0,1
643,410,494,915,1078,33,18,99999,42223,"0",0,0,0
679,548,564,860,942,3,23,69930,386,"0",0,0,1
737,460,599,1086,1305,15,53,99999,102410,"1",0,0,1
744,560,564,1096,1318,93,21,99999,105543,"1",0,0,1
979,582,724,1231,1541,9,44,35380,8188,"1",0,0,1
891,559,719,1221,1360,103,20,99999,76227,"0",1,0,0
834,553,650,1039,1287,31,36,99999,39370,"0",0,0,1
831,636,701,1120,1389,179,37,99999,201292,"0",0,1,0
776,570,574,999,1037,35,13,99999,23655,"1",0,0,1
853,653,657,1169,1309,53,8,99999,843,"0",0,0,1
567,426,473,715,1004,71,21,99999,39451,"1",0,0,1
921,607,728,1229,1484,85,48,99999,782341,"1",0,0,1
593,402,500,765,1050,47,19,99999,17096,"0",0,1,0
646,455,518,805,974,105,40,99999,10536,"0",0,0,1
1036,674,823,1290,1411,27,25,7525,4355,"1",0,0,0
719,441,537,973,1173,119,27,99999,31600,"1",0,0,1
612,487,490,853,856,87,38,99999,727,"1",0,1,0
709,573,598,946,1134,7,33,38820,1107,"0",0,0,1
681,520,572,868,1053,29,23,3810,50,"0",0,1,0
763,524,596,956,1020,141,18,99999,266931,"1",0,1,0
692,525,584,1020,1023,25,49,99999,7125,"0",0,0,0
643,492,542,883,933,463,48,99999,26405,"0",0,0,0
623,439,477,798,937,57,40,99999,2922,"0",0,0,1
762,616,637,954,1033,19,50,475,941,"0",0,0,1
687,490,538,884,1002,179,18,99999,27636,"1",1,0,0
1943,1291,1564,2420,3010,1,9,56060,85603,"1",1,0,0
728,547,551,907,1210,149,37,99999,20510,"0",0,0,1
623,439,460,802,1073,73,40,99999,15034,"0",0,0,1
822,489,611,1207,1436,19,4,99999,980263,"0",0,0,1
751,581,600,1085,1330,3,4,99999,131346,"0",0,0,1
558,331,412,691,773,57,72,99999,45362,"1",0,1,0
996,641,796,1403,1656,109,55,99999,84345,"1",1,0,0
959,610,765,1280,1533,101,12,99999,464697,"1",0,1,0
1017,730,735,1208,1326,27,50,5800,2030,"1",0,0,1
766,518,599,961,1024,11,23,43080,2580,"1",0,0,1
475,375,396,630,798,67,72,99999,17250,"1",0,0,1
904,647,713,1126,1373,21,50,11950,4717,"0",0,0,1
752,590,594,959,1208,193,51,99999,17454,"0",0,0,0
894,532,747,1113,1583,17,50,73075,1173,"0",0,0,1
643,469,542,903,1019,79,30,99999,1179,"0",0,0,1
807,480,642,1082,1202,177,31,99999,20234,"1",0,0,1
639,433,472,827,902,31,19,99999,18499,"0",1,0,0
713,576,601,1051,1054,37,12,99999,11549,"0",0,0,1
836,675,705,1059,1291,3,25,77990,1306,"1",0,0,1
631,375,466,786,843,39,35,99999,40246,"1",0,0,0
1159,782,888,1558,1809,11,33,31940,2105,"1",1,0,0
916,708,773,1213,1474,135,13,99999,805321,"1",0,0,1
1109,750,864,1381,1627,17,25,69415,28961,"0",0,0,1
1168,798,910,1455,1561,9,25,27620,6459,"1",0,0,1
620,473,476,878,1098,151,21,99999,82916,"0",0,0,1
917,627,724,1245,1289,31,23,54980,892,"1",0,0,1
664,536,560,978,1176,53,42,99999,7716,"0",0,0,1
996,641,796,1403,1656,3,27,99999,330844,"1",0,0,1
680,499,503,954,1148,75,16,99999,22623,"0",0,0,1
649,459,480,882,941,487,48,99999,13535,"0",0,0,1
890,599,721,1215,1502,407,48,99999,26384,"1",1,0,0
1017,730,735,1208,1326,27,50,63775,1502,"0",0,0,1
607,409,455,892,1075,61,31,99999,3225,"0",0,0,1
905,705,749,1160,1578,65,12,99999,14761,"1",0,0,0
763,548,564,950,1178,105,2,99999,2150,"0",0,0,1
1144,732,918,1425,1655,3,9,82590,63268,"1",0,0,1
608,491,513,793,932,23,45,99999,33140,"1",0,0,1
599,481,505,746,894,75,1,99999,14564,"0",0,0,0
778,485,594,1097,1317,57,49,99999,231236,"1",0,0,0
659,484,499,837,1012,227,21,99999,113792,"1",0,0,0
682,432,551,961,965,93,46,99999,25434,"1",1,0,0
652,433,550,812,1078,135,17,99999,30104,"1",0,0,0
625,425,462,778,835,77,47,99999,27769,"0",0,1,0
769,490,597,1027,1240,77,53,99999,243231,"1",0,0,1
832,631,636,1220,1474,29,6,99999,839631,"1",0,0,1
778,605,656,1026,1301,39,45,99999,23956,"0",0,0,1
656,390,485,858,877,33,19,99999,44151,"0",0,1,0
953,567,711,1187,1329,15,9,86790,25268,"0",0,0,1
593,479,486,863,884,55,19,99999,17764,"0",0,0,1
643,519,542,948,1024,123,12,99999,22570,"0",1,0,0
758,452,639,1095,1099,33,32,99999,10030,"0",0,0,0
737,519,588,1028,1157,81,26,99999,602622,"0",0,0,1
612,462,465,762,1004,93,38,99999,21100,"0",0,0,1
785,467,580,1107,1269,103,6,99999,63463,"0",0,0,1
1494,1071,1196,1861,2023,9,25,57880,6952,"0",0,0,1
643,455,542,937,1114,277,48,99999,49793,"0",0,0,1
711,522,526,886,950,73,18,99999,33478,"1",0,0,1
666,448,562,932,1077,19,23,23865,1246,"1",0,0,1
643,448,542,813,921,97,26,99999,11113,"0",0,0,0
643,455,475,948,1139,159,48,99999,10605,"0",0,0,1
643,455,542,801,859,297,48,99999,11531,"0",0,0,0
643,401,511,948,951,31,41,99999,21720,"0",1,0,0
904,647,713,1126,1373,21,50,5200,1056,"0",0,0,1
1494,1071,1196,1861,2023,21,25,46050,11227,"1",0,0,0
558,419,471,768,782,147,21,99999,18306,"0",0,0,1
728,541,610,990,1226,189,13,99999,21875,"1",0,0,0
748,503,584,1024,1229,83,40,99999,41848,"1",0,1,0
643,383,482,948,1139,77,16,99999,7817,"1",0,0,1
762,616,637,954,1033,19,50,80200,536,"0",0,0,1
631,419,532,855,858,35,17,99999,11048,"0",0,0,1
904,647,713,1126,1373,21,50,55600,2991,"0",0,1,0
634,412,469,790,847,179,20,99999,2556,"1",1,0,0
623,439,525,776,939,45,40,99999,4151,"0",0,0,1
754,468,569,1077,1106,61,55,99999,20574,"1",0,1,0
708,520,523,951,1117,211,21,99999,42074,"0",0,1,0
674,495,498,894,1032,91,39,99999,45858,"0",0,0,0
944,686,773,1176,1407,9,44,48340,15868,"1",0,0,1
829,566,648,1108,1428,5,53,99999,175177,"0",0,0,1
797,548,669,993,1144,77,22,99999,22802,"1",1,0,0
772,499,591,973,1033,1,23,19105,3848,"1",0,0,1
1214,891,897,1689,1695,7,9,40710,6525,"1",0,0,1
643,383,475,876,1139,51,55,99999,5916,"0",0,0,1
593,402,438,788,830,109,19,99999,15543,"0",0,0,1
766,518,599,961,1024,11,23,61700,1772,"0",0,0,1
643,408,475,923,933,285,48,99999,19263,"0",0,0,1
702,418,549,936,1107,17,26,99999,107771,"1",0,0,1
716,426,580,933,957,43,39,99999,77079,"1",0,0,0
922,743,748,1182,1232,13,23,51620,355,"0",0,1,0
1064,718,837,1458,1521,15,33,52340,8936,"0",0,0,1
766,518,599,961,1024,11,23,80740,15722,"0",0,1,0
801,513,634,1057,1402,820,51,99999,21006,"1",1,0,0
917,627,724,1245,1289,31,23,38425,6031,"1",0,0,1
643,455,500,948,951,417,48,99999,3378,"0",0,0,0
1057,716,805,1353,1560,11,9,80280,19517,"1",0,0,1
1097,653,843,1616,1754,130,2,99999,13477,"0",0,0,1
643,419,542,874,877,181,18,99999,24643,"0",1,0,0
794,603,670,989,1240,31,49,99999,1556,"0",0,0,1
666,448,562,932,1077,19,23,52710,463,"1",0,0,1
656,406,524,831,1044,45,19,99999,49116,"0",0,0,1
1213,943,965,1523,1693,9,33,62660,6990,"0",0,0,1
1133,862,867,1446,1531,23,25,57600,5232,"1",0,0,1
643,454,500,861,864,33,42,99999,81642,"0",0,0,1
805,642,679,1003,1226,5,50,41725,5981,"0",0,0,0
891,559,719,1221,1360,177,29,99999,23494,"1",0,0,0
741,551,554,1092,1312,105,6,99999,13786,"1",1,0,0
650,459,488,810,953,157,31,99999,36970,"0",0,0,1
679,548,564,860,942,3,23,39965,984,"0",0,0,0
627,493,529,924,945,13,22,99999,14353,"1",0,1,0
983,788,793,1247,1560,23,50,5650,2887,"0",0,1,0
894,532,747,1113,1583,17,50,70675,1098,"0",0,0,1
794,559,670,1081,1150,27,23,7870,1078,"0",0,0,1
643,469,475,801,859,87,30,99999,9233,"0",1,0,0
618,496,501,770,921,55,29,99999,24696,"0",0,0,1
643,519,542,820,1015,155,51,99999,34872,"1",0,0,1
1494,1071,1196,1861,2023,23,25,54310,56468,"1",0,1,0
816,533,633,1063,1206,83,17,99999,22985,"1",0,0,0
703,568,593,876,939,105,37,99999,57866,"0",0,0,1
709,573,598,946,1134,7,33,31780,1,"1",0,1,0
663,487,490,848,886,165,37,99999,36157,"0",0,0,1
601,464,502,810,975,7,72,99999,28659,"1",0,0,0
561,422,473,699,750,39,21,99999,5104,"0",1,0,0
845,683,713,1245,1377,27,41,99999,22346,"0",0,0,1
746,599,627,1015,1019,25,23,17285,33,"0",0,0,1
1156,814,959,1440,1546,15,24,99999,101108,"1",0,0,1
816,493,678,1111,1408,171,51,99999,41993,"0",0,0,1
643,492,542,948,1139,17,56,99999,4812,"0",0,0,1
772,499,591,973,1033,1,23,2060,23055,"0",1,0,0
714,551,561,946,1062,43,36,99999,64519,"1",0,0,1
848,588,666,1116,1133,9,23,26350,1483,"0",0,0,1
648,410,528,807,1016,205,21,99999,23333,"0",1,0,0
666,454,548,829,890,147,28,99999,15443,"0",1,0,0
697,424,515,930,1014,95,18,99999,131636,"1",0,0,1
530,420,443,683,725,5,72,99999,60949,"1",1,0,0
1494,1071,1196,1861,2023,17,25,39835,56173,"1",0,0,1
607,487,512,756,852,119,1,99999,13763,"1",0,1,0
820,488,606,1021,1096,27,35,99999,20497,"0",0,0,1
983,788,793,1247,1560,23,50,11350,1607,"0",0,0,1
737,507,592,1020,1154,29,21,99999,74319,"1",0,0,1
634,412,469,790,847,115,20,99999,12660,"0",0,0,1
917,627,724,1245,1289,31,23,1605,4022,"1",0,0,1
927,678,732,1199,1461,11,25,25730,1500,"1",0,1,0
1583,1027,1170,1973,2497,1,9,63970,24638,"1",0,0,1
917,627,724,1245,1289,31,23,36745,3474,"1",0,1,0
916,708,773,1213,1474,227,13,99999,29431,"1",0,0,1
882,526,652,1098,1179,115,22,99999,52334,"0",0,0,1
693,560,565,863,1109,459,48,99999,39309,"1",0,1,0
932,559,703,1333,1588,5,23,31600,2730,"1",0,0,1
660,533,545,822,1043,29,26,99999,25949,"0",0,0,1
931,628,775,1228,1502,19,12,99999,190865,"1",0,1,0
667,490,493,932,1181,65,53,99999,43531,"0",0,1,0
634,412,471,856,902,187,20,99999,2235,"0",1,0,0
643,472,475,948,1124,3,16,99999,3976,"0",0,0,1
405,319,327,527,615,123,72,99999,31078,"0",0,0,1
1001,639,801,1320,1575,13,33,14200,42695,"0",0,0,1
643,448,475,823,1030,57,26,99999,42476,"0",0,1,0
627,481,500,924,1019,49,22,99999,16274,"0",0,0,1
594,436,439,741,879,131,13,99999,25011,"0",0,0,1
632,484,533,925,1119,7,37,99999,26948,"1",0,0,1
745,536,628,1026,1319,145,13,99999,32024,"1",0,0,1
944,686,773,1176,1407,9,44,61160,7708,"1",0,0,1
643,472,475,886,1020,115,55,99999,41949,"0",0,0,1
700,444,520,921,968,129,55,99999,15911,"0",0,0,0
558,410,412,736,746,135,21,99999,13870,"0",0,0,1
581,469,474,777,800,143,47,99999,31809,"1",0,0,1
778,605,656,1026,1301,63,45,99999,262391,"0",1,0,0
761,495,562,948,1189,81,20,99999,4256,"0",0,0,0
666,448,562,932,1077,19,23,23620,1607,"0",0,0,1
709,573,598,883,1256,7,23,34820,929,"0",0,1,0
972,648,729,1185,1493,25,50,40225,1769,"0",0,0,1
607,409,449,801,1001,23,31,99999,8395,"0",0,0,1
1371,1070,1156,1776,2014,31,34,99999,501226,"1",0,0,1
751,594,603,970,1004,23,36,99999,49336,"0",1,0,0
634,502,506,884,950,83,39,99999,60921,"0",0,0,1
604,399,446,774,933,227,29,99999,2171,"0",0,0,0
848,588,666,1116,1133,9,23,8815,4924,"0",0,0,1
730,434,562,909,976,95,27,99999,26097,"0",0,0,1
679,548,564,860,942,3,23,56205,66,"0",0,0,1
924,616,739,1154,1314,13,25,67000,153060,"1",0,0,0
944,686,773,1176,1407,7,44,14140,19376,"0",0,0,1
1001,639,801,1320,1575,13,33,35540,4836,"0",0,1,0
604,488,509,843,893,221,29,99999,25195,"1",0,0,1
586,349,433,730,783,3,13,99999,8375,"0",0,0,1
643,519,542,881,905,59,12,99999,19927,"0",0,1,0
1030,790,802,1305,1548,5,9,65930,2262,"1",0,0,1
746,599,627,1015,1019,25,23,69505,1053,"0",1,0,0
794,559,670,1081,1150,27,23,52845,1520,"0",0,0,1
1030,790,802,1305,1548,5,9,49460,2388,"0",1,0,0
561,422,427,760,896,167,21,99999,21331,"0",0,0,1
738,596,603,1082,1086,49,54,99999,56418,"1",0,0,1
1043,796,801,1299,1792,41,24,99999,37782,"0",0,0,0
634,412,493,924,1064,147,20,99999,5642,"0",0,0,1
878,645,649,1093,1410,103,51,99999,11391,"0",0,0,1
993,797,838,1306,1582,7,51,99999,12690,"1",0,0,1
1295,770,957,1682,1731,7,25,21150,4067,"0",0,0,1
